Code,Name,Agreement,Auditor,Change,Debt,Delist,GEM,Halt,Insurance,Litigation,Loan,Potential Issue,Report,Resignation,Restriction,Restructure,Resumption,RTO,Share,Transaction,Long-stop,Offshore,Special Dividend,Specific Mandate,Fluctuation,Voting,IPO
01233,Times Property Holdings Ltd.,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01234,China Lilang Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01235,Travel Expert (Asia) Enterprises Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01236,National Agricultural Holdings Ltd.,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N
01237,China Environmental Technology and Bioenergy Holdings Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01238,Powerlong Real Estate Holdings Ltd.,N,N,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01239,Jin Bao Bao Holdings Ltd.,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01240,CNQC International Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,Y,N,N
01241,Shuanghua Holdings Ltd.,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01243,Wang On Properties Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
01245,"Niraku GC Holdings, Inc.",N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01246,Ngai Shun Holdings Ltd.,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01247,Miko International Holdings Ltd.,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01249,Tonly Electronics Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N
01250,Beijing Enterprises Clean Energy Group Ltd.,N,Y,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01251,SPT Energy Group Inc.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01252,China Tianrui Group Cement Co. Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01253,China Greenland Broad Greenstate Group Co. Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N
01255,S. Culture International Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01258,China Nonferrous Mining Corporation Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01259,China Child Care Corporation Ltd.,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01260,Wonderful Sky Financial Group Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01262,Labixiaoxin Snacks Group Ltd.,N,Y,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01263,PC Partner Group Ltd.,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01265,Tianjin Jinran Public Utilities Co. Ltd. - H Shares,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01266,Xiwang Special Steel Co. Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01268,China MeiDong Auto Holdings Ltd.,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01269,China First Capital Group Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01270,Langham Hospitality Inv and Langham Hospitality Inv Ltd. -SS,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01271,Grand Ming Group Holdings Ltd.,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01272,"Datang Environment Industry Group Co., Ltd. - H Shares",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01273,Hong Kong Finance Group Ltd.,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01277,Kinetic Mines and Energy Ltd.,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01278,China New Town Development Co. Ltd.,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01280,"Huiyin Smart Community Co., Ltd.",N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,N
01281,LongiTech Smart Energy Holding Ltd.,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01282,China Goldjoy Group Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01285,Jiashili Group Ltd.,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01288,Agricultural Bank of China Ltd. - H Shares,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N
01289,Wuxi Sunlit Science and Technology Co. Ltd. - H Shares,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
01290,China Huirong Financial Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01292,"Changan Minsheng APLL Logistics Co., Ltd. - H Shares",N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01293,Baoxin Auto Group Ltd.,N,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01296,Guodian Technology & Environment Group Corporation Ltd.-H Sh,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01297,Sinosoft Technology Group Ltd.,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01298,Techcomp (Holdings) Ltd.,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01299,AIA Group Ltd.,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01300,Trigiant Group Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N
01301,D&G; Technology Holding Co. Ltd.,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01302,LifeTech Scientific Corporation,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
01303,Huili Resources (Group) Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01305,Wai Chi Holdings Co. Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01308,SITC International Holdings Co. Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01310,HKBN Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N
01312,Tongfang Kontafarma Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01313,China Resources Cement Holdings Ltd.,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01314,Tsui Wah Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01315,Vision Fame International Holding Ltd.,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01316,Nexteer Automotive Group Ltd.,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01317,China Maple Leaf Educational Systems Ltd.,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01318,Greens Holdings Ltd.,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N
01319,Oi Wah Pawnshop Credit Holdings Ltd.,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01321,China New City Commercial Development Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N
01322,CW Group Holdings Ltd.,N,N,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01323,Newtree Group Holdings Ltd.,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01326,Pegasus Entertainment Holdings Ltd.,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01327,Time2U International Holding Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01328,International Elite Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N
01329,Beijing Capital Juda Ltd.,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,Y,N,N
01330,"Dynagreen Environmental Protection Group Co., Ltd. - H Share",N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
01332,China Opto Holdings Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N
01333,China Zhongwang Holdings Ltd.,N,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01335,Sheen Tai Holdings Group Co. Ltd.,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01336,New China Life Insurance Co. Ltd. - H Shares,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01338,BaWang International (Group) Holding Ltd.,N,N,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01339,The People's Insurance Co. (Group) of China Ltd. - H Shares,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01340,Huisheng International Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01341,Clear Lift Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
01345,China Pioneer Pharma Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01347,Hua Hong Semiconductor Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01348,Quali-Smart Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01349,Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co. Ltd. -H Shs,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01353,"Fujian Nuoqi Co., Ltd. - H Shares",N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01355,Legend Strategy International Holdings Group Co. Ltd.,N,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N
01357,"Meitu, Inc.",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01358,PW Medtech Group Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01359,"China Cinda Asset Management Co., Ltd. - H Shares",N,Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01360,Mega Expo Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N
01361,361 Degrees International Ltd.,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01362,SiS Mobile Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
01363,CT Environmental Group Ltd.,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N
01365,China Greenland Rundong Auto Group Ltd.,N,N,Y,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01366,Jiangnan Group Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01367,Hanbo Enterprises Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01368,Xtep International Holdings Ltd.,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01369,Wuzhou International Holdings Ltd.,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01370,Hengshi Mining Investments Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01371,China LotSynergy Holdings Ltd.,N,Y,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N
01372,Excel Development (Holdings) Ltd.,N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01373,International Housewares Retail Co. Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01375,"Central China Securities Co., Ltd. - H Shares",N,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
01378,China Hongqiao Group Ltd.,N,Y,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01380,China Kingstone Mining Holdings Ltd.,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01381,Canvest Environmental Protection Group Co. Ltd.,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01382,Pacific Textiles Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01383,Sun Century Group Ltd.,N,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01385,Shanghai Fudan Microelectronics Group Co. Ltd. - H Shares,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01386,Walker Group Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01387,Renhe Commercial Holdings Co. Ltd.,N,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N
01388,Embry Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01389,Major Holdings Ltd.,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01393,Hidili Industry International Development Ltd.,N,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N
01395,ELL Environmental Holdings Ltd.,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N
01396,Hydoo International Holding Ltd.,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N
01397,Baguio Green Group Ltd.,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01398,Industrial and Commercial Bank of China Ltd. - H Shares,Y,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N
01399,Scud Group Ltd.,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01400,Wang Tai Holdings Ltd.,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01415,Cowell e Holdings Inc.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01418,Sinomax Group Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01419,Human Health Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01420,Chuan Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01421,Kingbo Strike Ltd.,N,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01428,Bright Smart Securities & Commodities Group Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N
01430,Suchuang Gas Corporation Ltd.,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
01431,YuanShengTai Dairy Farm Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01432,China Shengmu Organic Milk Ltd.,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01439,China Packaging Holdings Development Ltd.,N,N,N,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01443,Fulum Group Holdings Ltd.,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01446,Hung Fook Tong Group Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01447,SFK Construction Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01448,Fu Shou Yuan International Group Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01450,Century Sage Scientific Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01452,Denox Environmental & Technology Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01456,"Guolian Securities Co., Ltd. - H Shares",N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
01458,Zhou Hei Ya International Holdings Co. Ltd.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01459,"Jujiang Construction Group Co., Ltd. - H Shares",N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01460,ICO Group Ltd.,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01461,LUZHENG FUTURES Co. Ltd. - H shares,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01462,Gold-Finance Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01466,Man Sang Jewellery Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01468,UKF (Holdings) Ltd.,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
01469,Get Nice Financial Group Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01470,Tic Tac International Holdings Co. Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01476,"Hengtai Securities Co., Ltd. - H Shares",N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
01478,Q Technology (Group) Co. Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01480,Yan Tat Group Holdings Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
01483,U Banquet Group Holding Ltd.,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01486,C Cheng Holdings Ltd.,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01488,Best Food Holding Co. Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,Y,Y,N,N
01492,China ZhongDi Dairy Holdings Co. Ltd.,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01495,Jiyi Household International Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
01496,AP Rentals Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01498,PuraPharm Corporation Ltd.,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
01499,LEAP Holdings Group Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01500,In Construction Holdings Ltd.,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01508,China Reinsurance (Group) Corporation - H Shares,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01509,Harmonicare Medical Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01513,Livzon Pharmaceutical Group Inc. - H Shares,Y,N,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,Y,N,Y,N,N,N
01515,China Resources Phoenix Healthcare Holdings Co. Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
01520,Runway Global Holdings Co. Ltd.,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
01522,China City Railway Transportation Technology Hldgs Co. Ltd.,N,N,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N
01523,Plover Bay Technologies Ltd.,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01526,Rici Healthcare Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01527,"Zhejiang Tengy Environmental Technology Co., Ltd. - H Shares",N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01528,Red Star Macalline Group Corporation Ltd. - H Shares,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N
01530,3SBio Inc.,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N
01532,China Partytime Culture Holdings Ltd.,N,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N
01533,"Lanzhou Zhuangyuan Pasture Co., Ltd. - H Shares",N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N
01536,Yuk Wing Group Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01538,Zhong Ao Home Group Ltd.,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N
01539,Synergy Group Holdings International Ltd.,N,N,N,N,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01543,Guangdong Join-Share Financing Guarantee Invest Co Ltd-H Shs,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01547,IBI Group Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
01548,Genscript Biotech Corporation,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
01549,Ever Harvest Group Holdings Ltd.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
